,review_text,review_date,review_title,review_stars,product_category
107,"Ces écouteurs sont très bons comme on pouvait s'y attendre de JBL 🙂📦 Ils sont livrés avec 3 tailles d'embouts, l'étui, un câble USB-C pour la recharge et le mode d'emploi très bien écrit📱 Ils sont bien évidemment reconnu et facile à appairer en Bluetooth et pas de problème de stabilité de connexion🔋 L'autonomie d'environ 6h par charge est correcte et les écouteurs rechargent rapidement dans l'étui mais il n'y a pas de recharge sans-fil - qui n'est pas encore devenu automatique mais certaines marques le font déjà dans cette gamme de prix de vente👂 Bon maintient dans l'oreille, notamment grâce aux embouts en silicone de différentes tailles fournis🎵 Le son est de très bonne qualité, clair et capable de rendre une très grosse partie des basses sans les perdre ou les écraser📳 La réduction de bruit active et le mode smart ambient, même s'ils ne sont pas aussi aussi efficaces je trouve que sur mes écouteurs Sony (mais avec un prix de base plus élevé), apportent quand même quelque chose là où d'autres écouteurs que j'ai pu tester se revendiquant d'avoir de la réduction de bruit active était vraiment très peu efficace.Ici ça ne suffira pas pour isoler d'un milieu très bruyant mais en mode réduction de bruit (""Noise cancelling"") les écouteurs arrivent à effacer les bruits ambiants lorsque la musique est jouée (sans musique on distingue encore clairement les sons autour) dans un environnement moyennement bruyant et quand au mode ""Smart Ambiant"" ça à surtout un effet amplificateur sans trop de filtres.Bref ce sont de très bons écouteurs malgré tout pour la musique avec un début de fonctionnalités plus modernes 🙂",Reviewed in France 🇫🇷 on 3 June 2023,NULL,5.0 out of 5 stars,electronics
108,"Da sempre amo trascorrere le mie sessioni di lavoro con della musica nelle orecchie. Musica che deve sentirsi in una certa maniera. E con quest’ultima frase non intendo certo riferirmi (unicamente) al volume. Dunque, ho voluto testare queste nuove Tune Buds di casa JBL, marchio che non ha certo bisogno di presentazioni, almeno quando si parla di audio. Prima di esprimere il mio giudizio, una doverosa precisazione: non c’è niente di più relativo che la percezione della qualità del suono di un dispositivo audio, in quanto ogni “orecchio” ha abitudini differenti.Per essere più chiari e riprendendo la mia precisazione, probabilmente chi proviene da auricolari true wireless molto entry level troverà queste Tune Buds assolutamente ottime e prive di qualsivoglia difetto. Chi, al contrario, è già abituato ad auricolari di un certo livello, potrebbe notare che il suono di questi risulta a volte un po’ pasticciato: i bassi si mischiano troppo con i medi, sovrastandoli, e gli alti tendono un po’ a “gracchiare” a volumi molto elevati. Per fortuna, però, tramite l’app ufficiale è possibile equalizzare secondo i propri gusti il suono di questi auricolari, migliorando un po’ la situazione.Giudizio qualitativo (soggettivo, lo ripeto) in termini di suono, i materiali di questi auricolari mi sembrano ottimi. Sono leggeri, anche dopo diverse ore di utilizzo sembra non averli proprio indossati e la custodia di ricarica è sufficientemente piccola e leggera da non dar fastidio nella tasca dei pantaloni. Inoltre, stanno ben saldi nelle orecchie, consentendo ad esempio di fare jogging senza correre il rischio che cadano per terra. A proposito di utilizzo all’aperto: da app è possibile scegliere la modalità di isolamento. Si può scegliere fra ANC (la più isolante), Ambient Aware, per avere la percezione di ciò che ci circonda e infine TalkThru che di fatto ci consente di ascoltare nitidamente le voci di chi ci sta vicino.In definitiva, come giudico complessivamente questi auricolari? Una buona scelta per chi è alla ricerca di un prodotto versatile, che si adatta a diversi generi musicali e che vada bene sia per l’utilizzo in ufficio che durante lo sport. Integrano gli assistenti vocali e, ovviamente, supportano anche le chiamate (con un discreto isolamento del microfono). Se invece si è alla ricerca della migliore esperienza d’ascolto in assoluto, di certo non è il prodotto adatto, ma a questo prezzo non si può volere di meglio.",Reviewed in Italy 🇮🇹 on 5 June 2023,NULL,4.0 out of 5 stars,electronics
109,La calidad del sonido es muy buena. Tiene muy buenos bajos. Lastima que lo tengo hace menos de una semana y un auricular no se carga.,Reviewed in Spain 🇪🇸 on 22 January 2023,NULL,1.0 out of 5 stars,electronics
110,"The media could not be loaded.
                



 JBL y Harman Kardon, ambas reconocidas empresas americanas de audio pertenecientes a Samsung lanzan estos auriculares de gama media y prestaciones muy interesantes.Lo primero de todo, estos auriculares no son para todo el mundo, su BASS está en la línea JBL, potente, seco y algo denso. La calidad del los auriculares está dentro de lo esperado, no encontramos detalles ""premium"" pero tampoco le vemos defectos.En el apartado conectividad y funcionalidades es donde brilla, desde control de voz, modificar el nivel de cancelación de ruido, escuchar tu propia voz (porque con la cancelación de ruido es raro no escucharse a uno mismo), bluetooth 5.3, carga rápida, protección agua/sudor...🟢🟢 Auriculares muy bien equipados técnicamente. Capaces de desarrollar un potente BASS y una batería generosa de buen rendimiento.🟢 Asistente de Google te lee las notificaciones, te permite realizar búsquedas de voz, mandar mensajes, establecer temporizadores, alarmas, búsquedas, etc... Todo al alcance del botón del auricular.🟢 Calidad de sonido, especialmente de los micrófonos, se escucha con total claridad lo que graba.🟢 Cancelación activa de Audio muy eficaz y regulable.🟡 La protección ip54 es lo mínimo exigible hoy día.🟡 Se echan de menos algunos detalles extra: carga inalámbrica, botón físico y no táctil, que detecte cuando te sacas un auricular, etc...🔴 Nada🟣 Conclusiones:Son unos cascos de gama media o media alta a un precio atractivo. Su sonido es típico de JBL, a mí el abuso de graves no me gusta pero se puede corregir un poco con la APP. Me da la sensación de que podrían haber incluido algunas cositas más que la competencia si incorpora... Pero bueno, de todas maneras se lucen con la duración de batería así que es fácil para mi recomendarlos.Si has llegado hasta aquí, espero no haberte aburrido y que haya resultado de cierta utilidad mi experiencia, consejos, vídeo o fotos. De ser así te animo a que lo dejes reflejado, es de esta forma como ganamos todos.",Reviewed in Spain 🇪🇸 on 7 June 2023,NULL,4.0 out of 5 stars,electronics
111,"Die JBL Tune Beam kommen sehr ansprechend verpackt hier an. Sie sind gut verarbeitet obwohl es sich nur um Plastik handelt. Das Ladecase ist ansprechend und kompakt. Im Lieferumfang zusätzlich enthalten sind 2 verschiedene Ohrstöpsel damit man die beste Passform im Ohr erreicht.Die Einrichtung ist einfach und die App ist super gestaltet. Sehr angenehm und sehr viele Einstellungen.Auch der Klang ist wirklich einwandfrei (kann mit den AirPods mithalten) und glasklar.Die Akkulaufzeit ist ebenfalls spitze.Ich nutze sie auch im Home-Office zum Telefonieren. Hier ist es leider so, dass die Kopfhörer, wenn sie mit dem Handy verbunden sind aber keine Musik läuft, dauerhaftes Rauschen zu hören ist. Die Sprachqualität ist ebenfalls nicht gut. Man versteht den Anrufer kaum, da alles sehr leise ist. Hier müsste man noch nachbesser.Insgesamt bekommt man aber super Kopfhörer für einen vglsw. schmalen Taler.Empfehlenswert",Reviewed in Germany 🇩🇪 on 1 June 2023,NULL,4.0 out of 5 stars,electronics
112,"🤍 Verpackung und LieferumfangDie Bluetooth-Kopfhörer werden in einer gut durchdachten Pappverpackung geliefert.Die einzelnen Elemente sind separat voneinander eingepackt und so gut vor Beschädigungen und Kratzern geschützt.Im Lieferumfang befinden sich:1 Paar in-ear Kopfhörer aus schwarzem Kunststoff1x oranges Ladekabel (USB Typ-C)1x Schnellstart-Anleitung (mehrsprachig)1x kabelloses Lade-Case (mit LED-Akkustandsanzeige)4 Paar Silikon-Aufsätze in unterschiedlichen Größen (davon 1 bereits aufgezogenes Standard-Paar, & 3 abdichtende Varianten [in S,M,L] mit denen man den Gehörgang hermetisch versiegeln kann)1x Aufbewahrungsbox aus schwarzem Kunststoff, für die 3 Ersatzpaare an Silikon-Aufsätzen1x Garantiekarte🤍 Verarbeitung und FunktionIch habe mir alle Einzelteile dieses Kopfhörer-Sets aufmerksam angeguckt, und kann, was die Verarbeitung betrifft, eigentlich nur Positives berichten: es gibt keine Beschädigungen, Verarbeitungsmängel, abstehenden Grate, oder sonstigen Probleme bei diesem Produkt.Mein einziger Kritikpunkt wäre, dass die Earbuds aus einem sehr glatten Material bestehen, und mir deshalb bereits beim Setup mehrmals aus den Fingern geflutscht sind.Zuhause, auf dem Esstisch, ist das natürlich nicht so dramatisch, aber wenn das unterwegs passiert, während man verzweifelt versucht, den letzten Bus noch zu erwischen, oder sich am Bahnsteig durch eine Menschenmenge zwängt, kann das doch zum endgültigen Verlust der kabellosen Kopfhörer führen.Ich habe das Gefühl, dass ein leicht gummiertes Gehäuse einem weniger schnell durch die Finger gleiten würde.Ob die Kopfhörer fest in den Ohren sitzen oder nicht, kann man, trotz der mitgelieferten, unterschiedlich großen Silikon-Aufsätze, nicht so pauschal sagen.Das hängt doch sehr von der individuellen Form der Ohrmuscheln ab.Bei mir passt irgendwie jeder In-Ohr-Kopfhörer, während meinem Mann grundsätzlich keiner passt.Alle, ganz egal ob mit oder ohne Silikon-Aufsätze, Schaumstoff-Kappen, etc., kullern aus seinen Öhrchen, sobald er den Kopf bewegt.Da muss also jeder für sich selber herausfinden, welche Form und Größe für ihn funktioniert.Mehrere Optionen zum Austauschen zu haben, ist aber natürlich von Vorteil, und wird diesem Produkt deshalb zugute gehalten.Ich selber ziehe Varianten vor, die einen zusätzlichen halbrunden Bügel haben, mit dem man den Ohrstöpsel richtig an der Ohrmuschel festklemmen kann.Die fallen nämlich auch dann nicht heraus, wenn man mit dem Schal oder Mantelkragen dranstößt, oder mit den Haaren daran hängenbleibt.Bei diesem Modell ist ein perfekter Sitz besonders wichtig, da es sich um sogenannte “Zero Noise”-Kopfhörer handelt, welche für sich beanspruchen, die omnipräsente Geräuschkulisse der Außenwelt ausblenden zu können.Die Geräuschunterdrückung, auch “Active Noise Cancelling (ANC)” genannt, kann durch einfaches Antippen des linken Kopfhörers ein- und ausgeschaltet werden.Ich muss ehrlich sagen, ich bin nicht 100%ig überzeugt von der angepriesenen Geräuschunterdrückung. Es tut sich zwar etwas, aber die Umwelt wird definitiv nicht auf “ZERO”-Lautstärke heruntergeschraubt.Kommen wir zum wahrscheinlich wichtigsten Punkt, wenn es um Geräte geht, die schlussendlich hauptsächlich dazu gedacht sind, Musik wiederzugeben: dem Klang!In dieser Kategorie habe ich tatsächlich überhaupt nichts auszusetzen: die Bässe haben eine schöne, satte Tiefe, und die Höhen sind glasklar und scheppern nicht.Ich bin zwar kein Experte auf dem Gebiet des akustischen Wohlklangs, aber ich weiß eine ausgewogene Tonqualität bei meinen Kopfhörern, tragbaren Bluetooth Boxen, und anderem Audio-Equipment durchaus zu schätzen.Es gibt bestimmt auch Geräte mit noch höherer Klangqualität, aber da muss man dann wohl noch deutlich tiefer in die Tasche greifen…Außerdem bin ich mir nicht sicher, ob das menschliche Ohr nicht doch irgendwann aufhört, Unterschiede überhaupt noch wahrzunehmen.Ich, als nullachtfünfzehn Konsument, bin jedenfalls sehr zufrieden mit dem hier gebotenen Audioerlebnis.Das Einzige, was mich akustisch stört, ist, dass ich die weibliche Stimme, welche den Wechsel vom “ambient aware” Modus in den Geräuschunterdrückungsmodus auf englisch ankündigt, für mich sehr schroff und unsympathisch klingt.Ich hatte keine Ahnung, dass man soviel Geringschätzigkeit und Freudlosigkeit mit so wenigen Worten ausdrücken kann…Ich bin mir bewusst, dass es sich hierbei um eine absolut persönliche Meinung handelt, und dass andere das vielleicht überhaupt nicht so empfinden.Es hat mich nur überrascht, da diese Ansagen normalerweise von neutral bis freundlich klingenden Stimmen gemacht werden.Aber naja, wie gesagt: Geschmacksache.Die Kopfhörer können mit oder ohne die dazugehörige App verwendet werden.🤍 FazitBei dem klangvollen Namen “JBL by Harman” und einem Preis von 92,99€ (zum Zeitpunkt dieser Rezension), erwartet man natürlich auch ein gewisses Qualitätsniveau.Ich muss sagen, ich bin wirklich zufrieden — wenn auch nicht über alle Maßen begeistert.Vielleicht bin ich einfach etwas verwöhnt, denn ich würde diese Kopfhörer lediglich als gute Durchschnittsware einstufen.Ich habe hier einfach nicht das Gefühl, ein Highend-Produkt zu benutzen.Das Design der Ohrstöpsel ist leicht fade, und ich hätte mir ein ergonomischeres und griffigeres Gehäuse gewünscht.Das Stereo-Klangerlebnis ist aber wirklich toll!Daran gibt es nichts zu bemängeln.Auch die nicht perfekt funktionierende Geräuschunterdrückung schmälert die Brillanz der Audiowiedergabe nicht.Ich vergebe 4 Sterne und spreche eine Kaufempfehlung für dieses Produkt aus.Besonders für Musikliebhaber, denen es primär um ein qualitativ einwandfreies Klangbild geht.Wer auf der Suche nach einer 100%igen Geräuschunterdrückung ist (z.B. für berufliche Nutzung und störfreie Anrufe), könnte unter Umständen weniger zufrieden sein.",Reviewed in Germany 🇩🇪 on 23 November 2022,NULL,4.0 out of 5 stars,electronics
113,"Sono rimasto davvero soddisfatto da questo prodotto, ero già a conoscenza della marca quindi mi aspettavo davvero tanta qualità ed è stata quella che ho poi trovato una volta provate ed indossate. Il prodotto arriva nella sua confezione originale, ben chiusa da sigillo originale.Una volta aperto abbiamo all'interno della nostra confezione le nostre cuffie chiuse all'interno della loro loggia e del loro piccolo cofanetto dello stesso colore delle cuffie, un cavo di ricarica, gommini di ricambio esostituzione nel caso di misure più grandi e più piccole ed il manuale di istruzioni.Una volta tolte dalla confezione potrete apprezzare i materiali e la qualità costruttiva delle cuffie davvero interessante, dal materiale plastico ben fatto e di ottima rifinitura. Sulla parte esterna del nostro box cuffie abbiamo anche dei led che ci indicheranno lo stato di carica della batteria e ci faranno rendere conto di quando metterle in carica, davvero comodo ed interessante.L'accoppiamento cuffie è davvero molto semplice e veloce, una volta tirate fuori dal box le cuffie si connetteranno in modo veloce con il vostro telefono e potrete usarle sin da subito. La gestione dell'annullamento del rumore esterno verrà eseguita dalla cuffia sinistra che se toccata più volte annullerà i rumori circostanti e allo stesso modo, li riattiverà. Devo dire che questa caratteristica è ben fatta, non li annulla completamente ma li allontana davvero tanto e nel momento in cui andrete a riprodurre della musica vi renderà totalmente isolati e non sentirete affatto alcun rumore.Il suono è davvero pulito, il volume massimo è davvero perfetto e per nulla fastidioso ed anche al livello di bassi, non eccelle ma sono profondi e si sentono a mio parere, giusti!Il design ed il colore è davvero molto elegante ed anche al livello di materiali potrete utilizzarli per qualsiasi attività in quanto realizzate e con certificazione IP54 con resistenza all'acqua e alla polvere, potendo quindi anche utilizzarle durante lo sport!Nel complesso le valuto in maniera davvero ottima, sono davvero comode ed il suono è davvero preciso e bello da sentire. Il tutto offerto ad un prezzo secondo me in linea sia con il prodotto che con la qualità della marca stessa, quindi a mio parere ne vale davvero la pena.Spero di essere stato utile!",Reviewed in Italy 🇮🇹 on 5 June 2023,NULL,5.0 out of 5 stars,electronics
114,"El sonido en música es brutal, muy buenos agudos, medios y graves, en las llamadas se comporta muy bien gracias a sus 4 microfonos y con una duración brutal de hasta 48 por lo gana cualquiera de los jabra que tengo incluso en ese rango de precio (elite 4), también falla un poco en el alcance pero si lo usas con tu móvil y lo llevas encima o para jugar a la consola estando cerca van perfectamente, un 10 para escuchar música, un 9 en llamadas y un 5 en alcance bluetooth.Además son perfectos para hacer deporte por su resistencia a los líquidos, los auriculares tienen una duración de entre 10-12h por carga y el estuche te permite hasta 4 cargas completas, muy buena opción.",Reviewed in Spain 🇪🇸 on 11 June 2023,NULL,5.0 out of 5 stars,electronics
115,"Wir haben jetzt seit einigen Wochen diese JBL tune Kopfhörer und sie werden vor allem von meiner 16-jährigen Tochter genutzt, da sie ideal auch für kleine Ohren sind und da passen sie richtig gut, man sollte nur kein Sport damit machen oder rennen, dafür sind sie dann doch wieder zu wackelig und auch schon mal herausgefallen.Sie bringen ein Ladecase womit etwas groß für solche kleinen Kopfhörer irgendwie wirkt, aber das ist Geschmackssache. Der Akku hält gut über 40 Stunden und sie haben auch eine Schnelladeoption. Sie hört damit recht gerne Musik und findet auch den Klang sehr gut, beim Telefonieren haben wir irgendwie immer Störgeräusche und man bekommt jeden Wind und Atmung mit. Was schon ab und an nervt und man sie nicht richtig versteht.Das Verbinden per Smartphone geht einfach und schon fast von alleine.  In der Hinsicht kann man nicht meckern.Im großen und ganzen sind wir sehr zufrieden bis auf das Telefonieren.",Reviewed in Germany 🇩🇪 on 24 June 2023,NULL,4.0 out of 5 stars,electronics
116,"The media could not be loaded.
                



 JBL è da sempre uno dei miei brand preferiti per quanto riguarda il reparto audio. Infatti, è per questo che ho deciso di prendere queste cuffiette in ear e dopo diverse settimane di utilizzo ammetto che sono decisamente soddisfatto.Si tratta delle JBL Tune Beam, auricolari senza fili modello in ear con gommini. Di queste cuffiette in particolare mi piace la qualità del suono, infatti grazie alla tecnologia JBL pure bass e ai driver da 6 mm e al bluetooth 5.3 si riesce ad avere una esperienza di suono di altissima qualità, in grado di far godere del miglior suono possibile, anche grazie alla cancellazione del rumore che consente di isolarci dall’ambiente circostante.Anche la funzione di cancellazione del rumore attiva mi è piaciuta molto, questa infatti consente non soltanto di avere un ascolto nitido non influenzato da rumori esterni, in quanto in grado di abbattere la maggior parte dei rumori, ma rende anche le nostre conversazioni molto più fluide.Inoltre questi auricolari si sono dimostrati anche resistenti ad acqua e polvere ip54 ed inoltre mi è piaciuta molto la durata della batteria.Inoltre mi piace anche il fatto che siano comunque di dimensioni giuste e leggeri tutto ciò li rende particolarmente comodi nell’utilizzo quotidiano.In confezione oltre alle cuffiette sono presenti anche il case di ricarica ed un cavo USB tipo c per la ricarica del case.In generale quindi posso dire che questi auricolari hanno un ottimo rapporto qualità prezzo considerando anche la qualità costruttiva dei materiali e la qualità dell’audio che riesce ad esprimere.",Reviewed in Italy 🇮🇹 on 21 June 2023,NULL,5.0 out of 5 stars,electronics
117,"Gli auricolari arrivanocon in confezioni i gommini con differenti misure,cavo usb type-C e manualisticaSono delle TWS dotate difast pair a bassa latenza da 2,4 Ghz,con connessione bluetooth 5.3Dotate di ANCe Smart Ambientche viene eseguita dai 4 microfoni,filtrando i rumori ambientali che ci circondano facendocelisentire in base a come le impostiamoSono certificate IP54,significa che un dispositivo è protetto daglidall'acqua proveniente datutte le direzioni, che sia un temporale o la docciaDotate di 12 ore di autonomia,a cui si aggiungono altre 36 ore sfruttano la ricaricadella batteria della custodia delle cuffieper un totale di 48h di autonomiaInvece l'app per smartphone,JBL Headphones App,ci permette di personalizzare le nostre cuffie a piacimento,come l'equializzazione,rendendole personalizzate per le nostre orecchie,potendo anche aggiornare il firmwaredelle TWSTestandole con varie canzoni,di genere diverso,diciamo che i bassi mi hanno veramente deluso,pensavo a qualcosa di meglio,qualcosa di emozionante e che mi facesse sentiretutta la profondità di una canzone,ma invece mi hanno deluso,per il resto suonano benePer il prezzo di 99€ non sonomale come cuffie, ottima la personalizzazione tramite appperò non fanno quello che promettono",Reviewed in Italy 🇮🇹 on 2 June 2023,NULL,3.0 out of 5 stars,electronics
118,"Die Kopfhörer überzeugen durch ihr ansprechendes Design, den hervorragenden Sound und die dazugehörige App.Besonders ansprechend finde ich das matte Design der Kopfhörer sowie des Ladecase. Sowohl die Kopfhörer selbst als auch das Case sehen dadurch sehr hochwertig aus. Zudem sitzen die Kopfhörer angenehm fest im Ohr und verrutschen auch bei Bewegungen nicht.Der Sound der Kopfhörer ist wirklich hervorragend. Besonders toll ist, dass man den Equalizer über die App anpassen kann. So kann man die Höhen und den Bass ganz nach persönlichem Geschmack einstellen. Zusätzlich kann über die App geregelt werden, ob Umgebungsgeräusche ausgeblendet oder wahrgenommen werden sollen. Außerdem lassen sich die Funktionen, die beim Antippen der rechten und linken Kopfhörer aktiviert werden, individuell über die App konfigurieren.Auch beim Telefonieren erfüllen die Kopfhörer ihre Aufgabe einwandfrei. Die Gesprächspartner sind klar und deutlich zu verstehen und auch meine eigene Stimme wird gut übertragen.Die Akkulaufzeit der Kopfhörer ist ebenfalls beeindruckend. Ich konnte mehrere Stunden lang Musik hören und zwischendurch telefonieren, ohne dass eine Aufladung erforderlich war.Insgesamt bieten diese Kopfhörer ein ausgezeichnetes Preis-Leistungs-Verhältnis und ich kann sie uneingeschränkt weiterempfehlen.",Reviewed in Germany 🇩🇪 on 2 June 2023,NULL,5.0 out of 5 stars,electronics
119,"Die JBL Tune Buds wurden schnell, komplett und unbeschädigt in einem kompakten Pappkarton geliefert. Die Verpackung allein ist schon sehr ansprechend und vermittelt einen ersten Eindruck von der Qualität und dem Gesamtkonzept der Kopfhörer. Beim Auspacken fand ich neben den beiden Kopfhörern auch das schwarz matte Ladecase, ein USB-Type-C Kabel, drei verschiedene Aufsätze in verschiedenen Größen, eine Garantiekarte und eine Kurzanleitung.Die Verarbeitung der Kopfhörer ist insgesamt sehr gut. Ich konnte keine erkennbaren Mängel feststellen und war besonders begeistert von der Größe des Ladecase. Es ist schön klein und dient gleichzeitig als praktische Aufbewahrungsbox, die bequem in meine Hosentasche passt. Das ist besonders praktisch für unterwegs. Auf der Unterseite des Cases befindet sich der USB-C Anschluss, und vorne gibt es eine LED-Anzeige.Besonders gut gefällt mir, dass die Kopfhörer durch Magnete in der Schale gehalten und fixiert werden. Dadurch kann ich sicher sein, dass sie immer an Ort und Stelle bleiben und nicht verloren gehen. Die Verbindung mit meinem Samsung S22 und iPhone 13 Pro Max verlief reibungslos, ohne Verbindungsprobleme.Der Tragekomfort der Kopfhörer hat mich positiv überrascht. Sie sitzen perfekt in meinem Ohr und sind wirklich angenehm zu tragen. Es gibt keinerlei störendes Wackeln oder Drücken. Zudem sind drei verschiedene Aufsätze im Lieferumfang enthalten, sodass für jedes Ohr die passende Größe dabei sein sollte.Die Soundqualität der Kopfhörer ist meiner Meinung nach hervorragend. Die Höhen, Tiefen und der Bass sind gut aufeinander abgestimmt und es gibt keine Verzögerungen oder andere Auffälligkeiten. Außerdem sind die Kopfhörer wasser- und staubresistent, was sie noch vielseitiger macht.Die Akkulaufzeit der Kopfhörer ist beeindruckend. Mit bis zu 48 Stunden Laufzeit komme ich problemlos über mehrere Tage hinweg, ohne sie aufladen zu müssen. Das ist besonders praktisch auf Reisen oder längeren Ausflügen. Zudem verfügen die Kopfhörer über zwei Mikrofone, VoiceAware, TalkThru sowie die JBL Headphones App, die zusätzliche Funktionen und Einstellungen ermöglichen.Ein weiteres Highlight ist das Noise-Cancelling. Es ermöglicht mir, meine Musik ungestört zu genießen und störende Umgebungsgeräusche auszublenden. Das ist besonders praktisch in lauten Umgebungen oder während des Fliegens.Zusammenfassend bin ich mit den True-Wireless In-Ear-Kopfhörern sehr zufrieden. Sie überzeugen mit ihrer guten Verarbeitung, dem praktischen Ladecase, dem hervorragenden Tragekomfort und der beeindruckenden Soundqualität.",Reviewed in Germany 🇩🇪 on 3 June 2023,NULL,5.0 out of 5 stars,electronics
120,"Die JBL Tune Bude kommen sehr ansprechend verpackt hier an. Sie sind gut verarbeitet obwohl es sich nur um Plastik handelt. Das Ladecase ist ansprechend und kompakt. Im Lieferumfang zusätzlich enthalten sind 2 verschiedene Ohrstöpsel damit man die beste Passform im Ohr erreicht.Die Einrichtung ist einfach und die App ist super gestaltet. Sehr angenehm und sehr viele Einstellungen.Auch der Klang ist wirklich einwandfrei (kann mit den AirPods mithalten) und glasklar.Die Akkulaufzeit ist ebenfalls spitze.Ich nutze sie auch im Home-Office zum Telefonieren. Hier ist es leider so, dass die Kopfhörer, wenn sie mit dem Handy verbunden sind aber keine Musik läuft, dauerhaftes Rauschen zu hören ist. Die Sprachqualität ist ebenfalls nicht gut. Man versteht den Anrufer kaum, da alles sehr leise ist. Hier müsste man noch nachbesser.Insgesamt bekommt man aber super Kopfhörer für einen vglsw. schmalen Taler.Empfehlenswert",Reviewed in Germany on 1 June 2023,NULL,4.0 out of 5 stars,electronics
121,"Abbiamo di fronte delle cuffie devo dire davvero ottime, dallo stile davvero elegante e dal suono davvero pulito, forte e squillante: è davvero una piacevole sensazione averle alle orecchie in quanto comode, di medie dimensioni, compatte e dal sound ottimo.In confezione troviamo le nostre cuffie contenute all’interno del proprio box, sempre di colore bianco con all’esterno il nome della marca riportarlo sulla chiusura del box stesso.I materiali non appena prese le cuffie, al tatto sono plastici ma ben fatti, dalla buona costruzione e davvero da una piacevole sensazione al tatto.Al livello di materiali abbiamo una certificazione IP54 che ci consente di poterle utilizzare anche a contatto con pioggia o altro perché ciò le rende impermeabili.Per poterle acccendere basterà estrarle dal box e si accenderanno, di conseguenza basterà attiverà il Bluetooth sul vostro dispositivo e procedere con la connessione.Una volta connesse, sarà poi possibile scaricare proprio l’applicazione specifica JBL che consente di definire in maniera più precisa e particolare tutte le caratteristiche del sound e della qualità audio delle cuffie stesse in modo da personalizzarle a vostro stile.Al livello di suono sono rimasto colpito, a me sono piaciute veramente tanto: non eccellono di bassi ma sono davvero ottime per utilizzarle tutti i giorni, sono ottime in suono e in comodità.L’autonomia della batteria allo stesso modo non è affatto male, abbiamo 12 ore di autonomia se utilizzate anche ad un volume medio basso, non per forza dobbiamo metterle a caricare tramite corrente perché il box fa da caricatore per almeno 36 ore di autonomia.Nel complesso le valuto delle ottime cuffie, in estetica e in suono. Anche al livello di prezzo parliamo comunque di un ottima marca quindi il costo si fa sentire, però devo dire che le consiglio a pieno e ne vale davvero la pena!Spero di essere stato utile!",Reviewed in Italy on 12 June 2023,NULL,5.0 out of 5 stars,electronics
122,"Avevo il terrore di rimanere delusa e invece sono rimasta super soddisfatta di queste cuffie. Qualità del suono impeccabile, bassi potenti, cancellazione del rumore efficacissima. Valgono tutti i soldi spesi e fanno ciò che promettono. Per le mie orecchie risultano anche molto stabili, ma se proprio devo trovare un punto debole forse sarebbe l’eccessiva sensibilità al tocco dei comandi che a volte partono anche solo mentre sistemi le cuffie nell’orecchio. Per il resto nulla da eccepire, le ho comprate perché sono fissata con l’ascolto della musica di qualità e queste cuffie non mi hanno deluso (ps. lo hanno fatto le Apple pods di 3 generazione che ho dato via prima di comprare queste, questo per far capire dal confronto che il livello di queste cuffie è davvero alto e il rapporto qualità prezzo a mio parere insuperabile).",Reviewed in Italy on 22 June 2023,NULL,5.0 out of 5 stars,electronics
123,"Questi auricolari Bluetooth JBL hanno soddisfatto le mie aspettative, pertanto ritengo appropriata una valutazione di cinque stelle.Gli auricolari vengono forniti all'interno di una scatola di cartoncino molto pratica e curata, che contiene anche il cavetto di ricarica, gli adattatori per le orecchie e una piccola guida per iniziare ad usare gli auricolari.Già in passato avevo avuto modo di provare degli auricolari JBL rimanendone soddisfatto, quindi ho colto al volo l'occasione di testare questo prodotto e non sono affatto deluso!Si tratta di vere cuffie intrauricolari wireless dotate di riduzione attiva del rumore.In termini di design, queste cuffie sono abbastanza compatte, lisce e lucide.La finitura è davvero buona e non sono economici, sono robusti e comodi da indossare, devi comunque prendere l'abitudine di metterli nella giusta direzione.Vengono consegnati con il box di ricarica, qualcosa di abbastanza classico per questo tipo di prodotto. La custodia è inoltre molto ben fatta. Sul retro è presente una porta di ricarica USB-C.Le cuffie sono certificate IP54 con resistenza all'acqua e alla polvere, quindi puoi fare sport senza problemi con esse.Li indosso già da qualche ora e non ho avuto alcun fastidio alle orecchie, stanno bene al loro posto e sono relativamente comodi, ovviamente ti deve piacere il formato in-ear che non è adatto a tutti.Per quanto riguarda la connessione Bluetooth con il mio smartphone (Samsung Galaxy S21 FE), non ho avuto problemi, l'abbinamento è il più semplice al mondo.La qualità del suono è molto buona ma non sono uno specialista in questo campo, ho comunque riscontrato una piccola mancanza di punch nei bassi e negli alti.L'app è intuitiva e permette di scegliere tutte le regolazioni audio e di funzionamento preferite.I microfoni delle cuffie sembrano essere di buona qualità visto che i miei interlocutori potevano sentirmi bene anche quando ero in un ambiente rumoroso, buona cosa.L'autonomia annunciata è molto buona, e al momento mi sento di confermare i dati di specifica.Il prezzo, al momento della recensione, è di 100 euro, ed ognuno potrà fare le proprie considerazioni. Mi limito a dire che il prezzo mi sembra giustificato.In base alla mia esperienza d'uso consiglio l'acquisto di questo prodotto, che mi è stato consegnato con spedizione Prime nei tempi previsti. Sono disponibile per ulteriori dettagli tramite la sezione domande. Spero che la mia recensione sincera e imparziale vi sia stata utile.",Reviewed in Italy on 3 June 2023,NULL,5.0 out of 5 stars,electronics
